# started on Tue Nov 11 10:08:54 2014

2237845423377,cycles,1.56%
1235562298087,instructions,2.05%
451324705612,cache-references,1.14%
7508483996,cache-misses,1.77%
186048950725,branches,1.21%
740011814,branch-misses,34.63%
1077079592065,L1-dcache-loads,1.21%
1617970675,L1-dcache-load-misses,5.20%
6265813606,LLC-loads,3.83%
170776231,LLC-load-misses,1.18%
